id,rank,symbol,name,supply,maxSupply,marketCapUsd,volumeUsd24Hr,priceUsd,changePercent24Hr,vwap24Hr,explorer
aioz-network,60,AIOZ,AIOZ Network,1142844180.2933786000000000,,1321609828.0876864667582243,10786645.4109869985535317,1.1564217159931786,2.4910738872004506,1.1552462819039359,https://etherscan.io/token/0x626e8036deb333b408be468f951bdb42433cbf18
decentraland,61,MANA,Decentraland,1942255184.1130493000000000,,1300424088.1920237800999090,68306561.9601421652774743,0.6695433735118981,12.6393591486175049,0.6474648246517221,https://etherscan.io/token/decentraland
polygon,62,MATIC,Polygon,1960849041.9974961000000000,,1273003329.3285217547675740,17914028.8447235368455358,0.6492102666055959,12.2874949362240064,0.6312744085270193,https://etherscan.io/token/0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0
axie-infinity,63,AXS,Axie Infinity,155730796.5223977000000000,,1273001687.1121279321638028,49727233.3018904641523267,8.1743734414730279,10.6804499386458370,7.9147009690686460,https://etherscan.io/token/0xf5d669627376ebd411e34b98f19c868c8aba5ada
elrond-egld,64,EGLD,MultiversX,24184559.1898415400000000,31415926.0000000000000000,1184449587.7208114500676875,22509907.6245463131196914,48.9754466237419190,12.2422879010357193,46.6901310475340264,https://explorer.elrond.com/
gatetoken,65,GT,GateToken,88716264.8361822200000000,,1121009208.1001598303438486,8406029.8282020091301833,12.6358927550674471,5.4873707210671861,12.3536152542178176,
xinfin-network,66,XDC,XinFin Network,12293293518.5500000000000000,,1114687103.9705602099449417,5283055.0823399056472756,0.0906744073334416,-2.0743861804087947,0.0920846315557921,https://etherscan.io/token/0x41ab1b6fcbb2fa9dced81acbdec13ea6315f2bf2
chiliz,67,CHZ,Chiliz,9206791217.0000000000000000,,1109327420.2766775604705731,92855072.5213653892791423,0.1204901245320243,19.8623244204046476,0.1157455002742328,https://etherscan.io/token/0x3506424f91fd33084466f402d5d97f05f8e3b4af
zcash,68,ZEC,Zcash,16328268.7500000000000000,21000000.0000000000000000,1075962932.4797999568748444,112149699.4784427155563066,65.8957142948666837,10.3247409855044756,63.1524557440535075,https://explorer.zcha.in/
ftx-token,69,FTT,FTX Token,328895103.8132070000000000,,1075388808.1993014878103137,47504837.0055198790705949,3.2697014815096148,-2.9676079902266950,3.3124508077393461,https://etherscan.io/token/0x50d1c9771902476076ecfc8b2a83ad6b9355a4c9
conflux-network,70,CFX,Conflux,4724398048.5600000000000000,,1063824843.9907571542747706,75347435.7942745301554217,0.2251768020086732,14.2738053527331219,0.2123743191963455,http://www.confluxscan.io/
superfarm,71,SUPER,SuperVerse,487976093.4169172600000000,1000000000.0000000000000000,1061928555.7955532130447073,20715413.0881178141747857,2.1761897152782486,14.8232488193077529,2.0668450440904833,https://etherscan.io/token/0xe53ec727dbdeb9e2d5456c3be40cff031ab40a55
pancakeswap,72,CAKE,PancakeSwap,288118809.2928471000000000,450000000.0000000000000000,1048762518.5010376132137671,55930817.7961197737573490,3.6400348907282341,10.4355697887849947,3.5256645277726584,https://bscscan.com/token/0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82
pendle,73,PENDLE,Pendle,164658320.4152704500000000,,1029816237.5493825387733317,9740488.1905103887166424,6.2542617643139590,8.8398811283415782,6.1171666287211282,https://etherscan.io/token/0x808507121b80c02388fad14726482e061b8da827
akash-network,74,AKT,Akash Network,248285794.6611410000000000,388539008.0000000000000000,1027168751.9723098932938381,5897378.9136861711114490,4.1370419655872129,10.7211000769404261,4.0070581553755284,https://akash.bigdipper.live/
mina,75,MINA,Mina,1192860413.8400393000000000,,998541276.0731395171740936,34187594.4577378836623787,0.8370981755179968,12.5577858588459779,0.7967892762517056,https://minaexplorer.com/
nexo,76,NEXO,Nexo,646145839.5746847000000000,,974052482.5144832724426171,520754.8642628060230974,1.5074808547179348,3.2186302669840220,1.4907621935742380,https://etherscan.io/token/0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206
compound,77,COMP,Compound,8848472.3726523500000000,,971217157.8871343456623041,63378491.8643273827835019,109.7609979422933727,13.9780617205450151,105.2716710254345544,https://etherscan.io/token/0xc00e94cb662c3520282e6f5717214004a7f26888
ecash,78,XEC,eCash,19796620297584.0000000000000000,21000000000000.0000000000000000,918571683.8564778173112048,9849190.3732960738682472,0.0000464004294697,11.1562669425340106,0.0000447486995378,https://explorer.bitcoinabc.org/
oasis-network,79,ROSE,Oasis,7064132681.0000000000000000,,849615564.2514978064690798,25298409.4669084811336226,0.1202717449711358,11.5468727938502713,0.1153135728341771,https://www.oasisscan.com/
reserve-rights,80,RSR,Reserve Rights,53473336211.0000000000000000,100000000000.0000000000000000,834987522.7651344179175855,64619993.8967328291179766,0.0156150257666805,15.9051999128453003,0.0145778252245372,https://etherscan.io/token/0x8762db106b2c2a0bccb3a80d1ed41273552616e8
amp,81,AMP,Amp,80722602039.9159500000000000,,807708673.9380667575842247,15704308.7541382497129631,0.0100059791623004,7.5875381482483573,0.0098425522737200,
synthetix-network-token,82,SNX,Synthetix,233716733.4900000000000000,212424133.0000000000000000,751729056.4769216417372881,58832592.3941655255048568,3.2164109315223069,18.3515863270000864,2.9863830387062274,https://etherscan.io/token/0xc011a72400e58ecd99ee497cf89e3775d4bd732f
gnosis-gno,83,GNO,Gnosis,2589588.0000000000000000,,723845366.2467559682425656,4418734.3137965775906884,279.5214397992097462,6.5825334795609168,273.0304300473753820,https://etherscan.io/token/Gnosis
1inch,84,1INCH,1inch Network,1396659805.3390863000000000,,718112982.1448952364023859,62496013.4628292350102022,0.5141645656298880,17.3406907280851268,0.4889155235632923,https://etherscan.io/token/0x111111111117dc0aa78b770fa6a738034120c302
nervos-network,85,CKB,Nervos Network,45532173602.1357300000000000,,678201031.7203408052446333,33824412.2380804024704568,0.0148949847561973,11.2718695250226692,0.0142240328389388,https://explorer.nervos.org/
kava,86,KAVA,Kava,1082853872.0000000000000000,,657449191.6548618211487184,13040325.6099352645695690,0.6071448869094147,13.2873083533784123,0.5769895265702842,https://www.mintscan.io/kava
livepeer,87,LPT,Livepeer,36481664.4358523600000000,,655542153.1953736655649991,40148425.1387439918389449,17.9690856580309844,13.8994701873936667,17.1828589829770925,https://explorer.livepeer.org/
telcoin,88,TEL,Telcoin,91649420413.9700000000000000,100000000000.0000000000000000,653285347.0199945455364505,2398834.4296706642710632,0.0071280903258218,9.1320941884048488,0.0069446753292596,https://etherscan.io/token/0x85e076361cc813a908ff672f9bad1541474402b2
sushiswap,89,SUSHI,SushiSwap,262584731.4139253200000000,,648196900.8241209432370987,243011359.4144157013372975,2.4685247208922291,23.5443790418234788,2.2813420537984519,https://etherscan.io/token/0x6b3595068778dd592e39a122f4f5a5cf09c90fe2
kusama,90,KSM,Kusama,15834338.3810672800000000,,631169282.0648416016713635,40103301.3339147646307254,39.8607928462306219,9.1423338751921487,38.3046871334683068,https://kusama.subscan.io/
dash,91,DASH,Dash,12064514.5185989600000000,18900000.0000000000000000,607086553.4635532657402258,67662871.7482546569738727,50.3200151591390865,10.0373447673739184,48.3722181346050909,https://explorer.dash.org
holo,92,HOT,Holo,174747454215.1585000000000000,,598956696.8455600329036005,16228779.6972361153690575,0.0034275560667573,11.7542920828185144,0.0032526918281695,https://etherscan.io/token/0x6c6ee5e31d828de241282b9606c8e98ea48526e2
trust-wallet-token,93,TWT,Trust Wallet Token,416649900.0000000000000000,,582952076.1175356312841200,6004452.6734806893285904,1.3991412841273588,9.5580674754406217,1.3498068124822193,https://explorer.binance.org/asset/TWT-8C2
wootrade,94,WOO,WOO,1861511753.1705837000000000,,581103867.5404170470198214,4595167.3329690865026167,0.3121677134461618,12.8441315255523842,0.2978985859731077,https://etherscan.io/token/0x4691937a7508860f876c9c0a2a617e7d9e945d4b
enjin-coin,95,ENJ,Enjin Coin,1780753117.4302669000000000,,566390944.5655031464120016,14249363.7288623882765092,0.3180625876892127,14.7598910927107465,0.3034574883396616,https://etherscan.io/token/0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c
0x,96,ZRX,0x Protocol,848396562.8973439000000000,1000000000.0000000000000000,564935638.3870234272977104,48529620.1305293687365249,0.6658862884329963,19.8904105934630542,0.6199703999834663,https://etherscan.io/token/ZRX
theta-fuel,97,TFUEL,Theta Fuel,6774497530.0000000000000000,,563936973.9850797176718740,2969616.3876625255466802,0.0832441035645458,11.8974760520864723,0.0804242243004388,https://explorer.thetatoken.org/
zilliqa,98,ZIL,Zilliqa,19266911838.1940350000000000,,561101678.8344957779198316,25217744.1081256268059206,0.0291225539176542,10.8162262953060345,0.0280577081897478,https://etherscan.io/token/0x05f4a42e251f2d52b8ed15e9fedaacfcef1fad27
dexe,99,DEXE,DeXe,57103740.1475809300000000,,557871245.5304840875347549,4631475.6080686150214662,9.7694344378967449,0.6975860161759779,9.9968672450435738,https://etherscan.io/token/0xde4EE8057785A7e8e800Db58F9784845A5C2Cbd6
harmony,100,ONE,Harmony,14317411465.2628960000000000,,545777835.8285538022654277,36651031.7471479843953344,0.0381198680468692,12.2175777821366495,0.0357163912077314,https://explorer.harmony.one
bitcoin,1,BTC,Bitcoin,19794440.0000000000000000,21000000.0000000000000000,1992659550964.5648160215432160,19354677336.3528135073214145,100667.6395474974192764,2.9180575860540691,100375.8733913288609855,https://blockchain.info/
ethereum,2,ETH,Ethereum,120445329.2295306500000000,,471105595196.7565633751324286,13086995769.8966472185243787,3911.3645851636015520,6.4482384113890148,3810.7155936121045432,https://etherscan.io/
tether,3,USDT,Tether,139742488654.3256000000000000,,139773386831.6994896588343635,44968078786.2218470984507303,1.0002211079655975,0.0249775402717518,1.0004914421364977,https://www.omniexplorer.info/asset/31
binance-coin,4,BNB,BNB,166801148.0000000000000000,166801148.0000000000000000,119376098832.2864238763202692,656638136.4687180621312300,715.6791200998594079,4.7267069239779594,703.8269336360825261,https://etherscan.io/token/0xB8c77482e45F1F44dE1745F52C74426C631bDD52
xrp,5,XRP,XRP,45404028640.0000000000000000,100000000000.0000000000000000,110805902567.7460430994257600,3860172765.4117060088625424,2.4404420904212090,5.5391966808135381,2.4038778178390486,https://xrpcharts.ripple.com/#/graph/
solana,6,SOL,Solana,478876438.8656623000000000,,110758725592.5228466692750648,1632923522.8596327681833345,231.2887346366055886,4.7927489268265721,227.5590864657544595,https://explorer.solana.com/
dogecoin,7,DOGE,Dogecoin,147165846383.7052000000000000,,61244535774.0368165551978570,2672646093.4670937371637970,0.4161599805864879,6.2270239357149450,0.4102641878573321,http://dogechain.info/chain/Dogecoin
usd-coin,8,USDC,USDC,41558271864.3827800000000000,,41532660223.5754246495495092,4724044770.1340054224664088,0.9993837173766288,-0.0091633340344522,0.9997959373654393,https://etherscan.io/token/0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
cardano,9,ADA,Cardano,35112728715.2777900000000000,45000000000.0000000000000000,41084973791.6471155334903274,1205997974.5624726568447884,1.1700877515045067,15.6057756918461527,1.0944104190475995,https://cardanoexplorer.com/
